	SP1	SP2	SP3	SP4	SP5	SP6	SP7	SP8	SP9	SP10	SP11	SP12	SP13	SP14	SP15
MCA_RS03280	6.865229512	6.344161825	6.62098878	6.118724587	5.89559348	6.017755219	6.433355784	6.446868138	7.216734245	6.241995163	6.805554586	6.163673952	6.578140277	6.477564435	6.598544459
MCA_RS03285	6.955259871	6.845850649	7.097713903	6.018891552	5.163269177	5.995697256	7.340503554	7.550066227	6.970172491	6.940759035	7.191405144	6.368723581	6.732836721	6.716630065	7.024782374
MCA_RS03290	6.90685009	6.729526606	6.823125298	-3.624563463	4.476590971	5.548667072	7.684005588	7.927205177	7.163997021	6.845519207	7.76612466	6.417286627	6.373661731	6.194909299	6.84716235
MCA_RS03295	6.284281967	6.757519785	6.226231131	5.863604741	5.011320605	5.433695082	6.332911305	6.744508607	6.270315726	5.506994924	6.417763116	3.048629189	5.699296805	5.915027948	5.87654541
MCA_RS03300	6.048036913	6.706118801	6.373067971	5.531679271	5.990873934	6.740797611	6.647702536	7.125746898	6.610487664	6.050774123	6.404831747	5.738547267	6.121754855	6.561523031	5.758533931
MCA_RS03305	6.617446124	6.376756417	6.318674462	6.596971628	6.34764083	6.2945868	6.493557573	6.470489859	6.550384936	6.494550472	6.036930871	6.431480988	6.428021892	6.356950611	5.357240471
MCA_RS03310	6.415029744	6.240295692	6.671529158	6.41851729	6.238675535	6.949597032	6.439269	6.018562151	5.720035334	6.507462154	6.591250736	6.327077084	6.099981838	6.427151474	6.129212557
MCA_RS03315	8.861922046	8.855070129	8.773119044	8.689057186	8.04172134	8.582617499	8.601403924	8.979606645	8.358906415	8.659067679	8.825200032	8.454839273	8.694078491	8.578841391	8.678101253
MCA_RS03320	8.203146267	8.20541615	8.048306265	7.918594339	7.570432831	7.929066695	8.426770681	8.097380257	8.047767926	8.157093261	8.471715588	7.760806176	8.132115543	8.205804406	7.976046511
MCA_RS03325	9.747989392	9.794584514	9.90251531	10.58146152	10.68139686	10.4772195	9.851791902	9.418748547	9.938746976	9.959064269	9.82875506	10.09365008	10.03713711	10.00476626	9.749504815
MCA_RS03330	8.985071351	9.348006576	8.577522348	8.967464032	8.449368685	8.221222217	9.13515652	9.466871071	8.641879196	8.739620385	9.09003451	8.185573829	8.320290627	8.493942855	8.706769245
MCA_RS03335	7.633474194	7.447145101	7.5641806	6.198329846	7.214670426	5.569899119	7.995761165	8.273951947	7.94454615	7.98145861	7.856467621	6.947857306	7.613157244	7.56137438	7.666182197
MCA_RS03345	5.344513636	5.73666827	5.31587317	6.340458828	6.444393251	4.87778036	5.951576527	6.296389265	5.955069099	5.689051573	6.087657357	4.985413047	5.433967111	5.436742547	5.509913402
MCA_RS15575	7.421301767	7.674956576	7.292657611	6.512728064	7.080854067	6.770140494	7.241188679	7.489849137	7.399961004	7.253815564	7.344442317	6.76695338	7.611133248	7.429740581	7.793179176
MCA_RS03355	6.550746735	7.284193254	6.399514524	5.732219298	5.727582254	6.211461903	6.427418232	6.484479445	6.452119547	6.157391439	6.798848322	6.908689152	6.425259831	6.005435626	6.319148594
MCA_RS03360	6.331912784	6.08167899	6.050594336	6.106985174	3.445805946	4.544028887	5.830816984	5.958354283	5.014568504	6.50570826	5.584686781	5.442009479	5.835902542	6.280111386	5.89640465
MCA_RS03365	7.163325331	7.11212676	7.124181882	6.676566166	5.809609105	6.431374955	7.600716072	7.88035927	6.408034934	7.182419329	7.756791598	6.589538453	6.752802815	7.178650122	7.272477592
MCA_RS03370	10.04362152	9.67282201	10.00750593	10.36397808	9.648103269	9.648612265	10.62557199	10.44888443	10.14617036	10.11722675	10.20461289	9.929251927	9.807092121	10.04256634	9.823362112
MCA_RS03375	9.520904635	9.586138999	9.811418876	10.43627013	10.09371374	10.09125674	9.6840459	9.867674963	9.869853569	9.869447598	9.543166139	9.731761844	9.758177877	9.545171837	9.696416447
MCA_RS03380	8.423591471	8.723386894	8.566454952	8.897634049	8.757689066	8.898727672	8.21841053	8.368513686	8.421954376	8.45395545	8.405614715	8.479552005	8.404974534	8.169936984	7.950265763
MCA_RS03385	3.492688051	4.185822446	5.014031013	2.803162977	5.193459249	4.234033766	4.956560893	3.821365784	4.235565929	3.942230832	5.368344938	4.188320532	4.278345423	4.305748554	4.549978524
MCA_RS03390	4.961709865	4.885601239	5.028441716	4.889792887	5.008235793	-3.624563463	5.339903877	5.731590809	5.480034214	5.589898583	5.850370404	5.163087304	3.859871193	5.351499029	4.61990255
MCA_RS03395	7.483830239	6.447201494	7.253880909	7.436714407	7.205272502	7.744147317	7.4612929	7.478244039	6.830366794	7.126833806	7.873839105	6.691522886	6.885995243	7.090739148	7.115927873
MCA_RS03400	7.679227192	7.537562707	8.077736246	8.00018991	8.573259598	8.778485147	7.654445173	7.475444869	7.768092205	7.655539271	7.805425314	8.127811564	7.848523665	7.850012331	7.694005401
MCA_RS03405	8.711895164	8.658854333	8.864764484	9.628612013	9.820349904	9.711162668	8.554503728	7.876827932	8.422829148	8.785757467	8.252639874	9.177338771	8.828371477	8.648721606	8.620561852
MCA_RS03410	7.437248963	6.973235843	7.289397742	7.567747298	8.41425772	7.375996431	7.08305302	6.587450837	7.228122226	7.374048484	7.054041883	7.168027266	7.403683456	7.324423353	6.621453127
MCA_RS03420	9.188465708	9.284317719	9.294877698	9.080580447	8.920371371	9.034268891	9.902098257	10.06700492	9.368068912	9.78767122	9.713820985	8.917088643	9.162635136	9.365931263	9.233856764
MCA_RS03425	9.092681191	9.149339154	9.146405559	7.988240908	7.356050911	7.492230627	9.641080522	10.24457615	8.775263519	9.270816019	9.332953355	8.52299539	8.52270607	8.809975237	9.181441275
MCA_RS03430	8.612994254	9.117483937	8.682935348	7.12517587	7.241189146	6.968373639	9.463517618	9.725506331	8.93145779	8.761097906	9.460720143	7.613769438	7.980127408	8.506462885	8.989416723
MCA_RS03435	9.029868125	8.715508283	8.868319213	7.482863324	7.064612126	7.72218927	9.382206096	9.407289245	8.679208324	9.148670089	9.340646782	8.352173248	8.286192713	8.59149402	8.550521361
MCA_RS03440	9.017651409	9.255862272	8.863851603	8.924217946	8.225277722	8.339011519	9.511315117	9.732263969	8.993714631	9.177690554	9.574511075	7.942866812	8.417305381	8.534141998	8.958825473
MCA_RS03445	10.16693559	9.974552201	10.24088738	10.78510696	10.91972863	10.85348636	10.23606054	10.17647781	10.39583221	10.46600922	10.1361188	9.863972565	9.965433638	10.17325512	10.09015733
MCA_RS03450	8.304074694	8.262696177	7.751935091	9.009057246	7.934492101	7.988420368	7.637507165	7.933337924	7.64654714	7.694039779	7.669744154	7.478245626	7.552011291	7.573869452	7.674147459
MCA_RS03455	8.678240968	8.799172072	8.658085432	8.955648869	9.474289459	9.137275664	8.635121936	8.512917785	8.702207995	8.524364986	8.857449685	8.778874482	8.604336798	8.534301845	8.499805179
MCA_RS03460	7.730351146	7.411092815	7.578496387	7.758038397	8.378270896	7.937939801	7.589460032	6.686790182	7.58535647	7.806825071	7.295959144	6.928406148	7.203835925	7.398997393	7.298653124
MCA_RS03465	9.197298197	9.038807202	9.261855349	9.46810435	9.762597061	9.770540404	8.920103878	8.869844478	9.340480945	9.205778713	8.922678747	9.355720652	9.255101121	9.129882447	9.17157969
MCA_RS03470	6.826715906	5.878167612	6.976940156	6.816490842	7.164980236	6.499350042	6.936068001	6.677889162	7.347179165	6.365757443	7.279334664	7.062931319	6.77539119	6.705316854	6.698884616
MCA_RS03475	6.091400093	5.85058501	6.562324687	5.339395369	6.920275119	6.103975162	6.051468836	6.344226727	6.443524679	6.003500495	6.231112523	6.18568674	6.430778676	6.242646189	6.760552348
MCA_RS03480	8.379555189	8.106271662	8.635797837	8.663738048	9.487087313	9.282738954	8.09320838	7.68743238	8.453259462	8.283086512	8.115549943	8.531328705	8.45254797	8.432234785	8.221079475
MCA_RS03485	9.311915836	9.771236457	9.334098944	9.538349242	8.352656741	9.288754145	9.534546544	9.633707884	9.457723733	9.566393002	8.916223179	8.596864792	8.712320307	9.146760603	9.342807416
MCA_RS03490	11.42654618	11.83891175	11.52258585	11.82961692	11.8989247	11.96701006	11.70255422	11.54528822	11.47853935	11.53152222	11.02984463	10.86899195	11.07377365	11.19674871	11.31682987
MCA_RS03495	9.350196581	9.029612293	9.436011144	9.978060712	9.583506538	9.86929003	8.849422669	8.866821415	9.234445876	9.105318102	8.742404722	9.666339367	9.645810497	9.347219324	8.796568644
MCA_RS03500	9.436505892	9.316765572	9.678594066	10.12043383	10.58815099	10.19681977	9.016324928	9.108502866	9.364430973	9.27485485	8.899080946	9.566133538	9.890062655	9.752019533	9.517004313
MCA_RS03505	9.103759408	9.096893338	9.191198318	9.331964588	9.185176409	9.150255196	8.619094214	9.11301251	9.04091482	9.091157945	9.065346907	9.484576848	9.255360331	9.084047958	9.203623649
MCA_RS03510	6.802663454	5.380736846	6.380236022	6.444403272	6.049068784	5.719898196	6.126683646	6.678700619	5.254900713	6.358001696	6.752236466	6.763054474	6.548832825	6.50913633	5.768830916
MCA_RS03515	7.090241072	6.454549129	6.888141598	7.736294645	7.475899709	7.492230627	7.425249645	6.769099624	6.805093346	7.473408962	7.500647456	7.166183192	7.46009649	7.507191723	6.568798208
MCA_RS03520	3.017938292	-3.624563463	3.419158211	3.430414638	-3.624563463	3.890218158	3.279354782	-3.624563463	2.107987654	3.730290105	3.82882206	3.343127714	4.472786803	3.984924092	3.664904363
MCA_RS03525	6.647220318	6.779139607	6.821245442	6.862599957	6.961528363	7.488518799	6.033991147	5.916314245	7.183742061	6.594746249	6.637972226	6.577933642	7.215606643	6.944688184	6.512311108
MCA_RS03530	4.917597582	5.93355331	5.889128755	4.48062604	5.522336165	4.459335481	5.134747752	4.322815392	7.141500253	4.802165377	4.250307272	8.432153262	8.312588917	5.136700327	4.66690799
MCA_RS03535	9.161424167	9.350962552	9.35860821	9.466956753	9.770128841	9.768437406	9.013726664	9.037845579	9.240743209	9.08510243	9.025352007	9.170639949	9.500519868	9.459470164	9.291593793
MCA_RS03540	10.24716795	10.39338888	10.19723551	10.43083601	10.47699921	10.5938785	10.07578835	10.08899436	10.2787928	10.0570746	9.938483489	9.930121505	10.20065353	10.03899395	10.2043782
MCA_RS03545	8.769622743	8.591577209	8.747908208	9.176019198	8.927533014	9.044259123	8.636409363	8.205499901	8.731334313	8.701822316	8.27711437	8.880104992	8.693504701	8.56059394	8.378302175
MCA_RS03550	6.434133182	6.601891809	6.182968657	4.876025024	4.91906903	5.492326075	6.141267244	7.134645466	5.945361236	6.685853715	7.057020501	6.733471897	6.588053039	6.428872063	6.869820998
MCA_RS03555	7.571416415	7.386334085	7.296451505	6.945684904	6.971065948	6.915447225	7.056369456	6.993731823	7.45857819	7.117293905	7.19621648	7.656430537	7.465035729	7.280502576	7.82065948
MCA_RS03570	8.861745687	8.95903941	8.970063824	9.141909461	9.226576154	9.234385379	8.729379747	8.609486679	8.897772257	8.792126886	8.515441937	8.886839119	8.812605074	8.712197162	8.836032092
MCA_RS03575	6.21307262	6.210226282	6.096082098	6.124558664	5.835946739	5.594281256	6.192055067	6.907059733	6.317488937	5.666203931	6.151600324	6.068157404	6.072000898	6.198544873	5.953490532
MCA_RS03580	4.843800678	-1.403162513	4.698916611	4.120849872	2.772343208	4.269073406	4.215917462	4.900273121	4.642389672	4.798349733	3.797502617	4.811342187	4.472786803	4.792053632	3.377934928
MCA_RS03585	6.157259794	6.346796665	5.82753311	6.345463187	5.699169781	6.438125988	5.937022914	6.324659677	5.900848868	5.996024085	6.523955126	6.017508949	5.620995918	5.975139968	6.463699253
MCA_RS15920	1.895656888	3.562359909	3.358233006	2.364417171	3.208403383	-3.624563463	2.996174136	3.934395596	2.612062096	2.217207222	3.992655948	3.074028652	1.526483674	0.52263907	3.767057363
MCA_RS03595	4.537803146	4.649915152	4.137310221	3.765187515	-3.624563463	-3.624563463	4.148938964	4.957562115	4.794324971	5.089695898	4.566832124	4.824496865	4.207236948	3.463072648	3.660486921
MCA_RS03600	7.171601368	7.545039044	7.16418204	6.962068621	6.577306272	6.403064892	6.90862574	7.06000376	7.230455692	7.121880931	6.95886937	7.575932968	6.930176752	6.855901026	7.091933852
MCA_RS03605	8.930202673	9.179213194	8.965220066	8.494412415	8.369582962	8.740172238	9.134359409	9.216660622	8.755608656	8.940261201	9.223503057	8.834156887	8.815068971	8.924716174	8.796820246
MCA_RS03610	3.499958776	3.615768875	3.446732791	3.590728819	-3.624563463	4.989672817	3.664705732	4.601402504	3.123346305	2.698707756	3.626253894	3.229045618	3.308543643	4.370207959	2.356743401
MCA_RS15925	3.82922852	3.21548781	3.515309537	1.956931521	-3.624563463	-3.624563463	3.849234889	2.281629229	3.670824751	2.853818492	3.775167301	-3.624563463	1.7311854	1.00837424	3.815543541
MCA_RS15580	5.266727136	6.56954783	4.685752484	3.411450469	-3.624563463	4.637495434	4.717173843	5.017802371	4.905311085	5.542784172	4.969436943	5.732578337	5.529653176	5.268607677	5.362689283
MCA_RS03615	6.276893937	6.234616296	5.967367405	6.124558664	6.626417874	6.6093972	6.547246681	7.018941891	6.043416744	5.947751932	6.571482171	6.33300677	5.792265503	6.226908747	6.203209508
MCA_RS15320	5.005790734	3.803937298	3.973642069	4.516565924	4.350726025	2.621335878	5.204110564	2.642650806	4.465774468	3.900125895	5.733599012	5.17340593	3.6550784	4.236703066	4.83313556
MCA_RS03630	9.335539447	9.768536869	9.186021679	8.54640554	8.600143645	8.717162267	9.200262461	9.490863341	9.02784601	9.022289245	9.20609166	9.008948814	9.392127613	8.865598774	9.365968853
MCA_RS03635	6.921476659	7.383770537	7.193834041	5.828292645	6.692288883	6.860504976	6.770047041	7.546069726	7.238427617	7.075340853	7.703295934	6.901613216	7.123188964	7.43368779	7.66093963
MCA_RS03640	5.720183407	5.768460466	5.982922224	3.973477877	3.399465775	3.658796706	6.536253762	7.07795329	5.894136064	6.344327996	6.034246359	5.726584608	6.03985971	6.16011377	6.219817636
MCA_RS03645	7.846840738	8.379565483	8.023014375	6.532610074	6.49044025	6.97965563	8.337374639	8.120558236	8.429663244	8.475023215	8.364663555	7.862015667	7.942631876	8.102004151	8.557665574
MCA_RS03650	7.020225796	6.771315288	7.241563863	4.833915099	5.386383737	5.811879116	7.174514184	7.492620524	7.26761147	7.06505619	7.619586385	7.105122883	6.810389374	7.128074796	7.206966512
MCA_RS03655	6.285860206	7.057681712	6.905279551	5.842521368	4.060328192	5.013114764	6.50839932	7.017018218	6.541283872	6.402666785	7.162195216	6.913533804	6.597898154	6.510111905	6.756418683
MCA_RS03660	6.65497599	7.281441452	6.755433967	6.465242597	6.080249699	6.392179578	6.945446918	7.082252682	7.173037063	7.251724297	7.258784149	6.691522886	6.996804475	6.862027185	7.211880597
MCA_RS03665	6.555552299	6.666593055	6.730410337	6.920755097	7.129220874	6.56514732	6.224090735	5.573039907	6.27678134	6.745032374	6.670750669	6.117087893	6.462557846	6.513683378	5.995308365
MCA_RS03670	8.513786737	8.187154368	8.199670386	8.668238542	9.260028877	8.792476582	8.052076263	8.319668313	8.407590826	8.537442988	7.927086179	7.93682248	8.329675686	8.343253667	8.288295157
MCA_RS03675	8.634418982	8.681992252	8.799807389	7.218141966	6.273780066	6.757087135	8.477218251	8.369016507	8.619797674	9.071630873	8.263282175	8.226320966	9.051797029	8.549486201	8.881341856
MCA_RS03680	7.511523493	7.817593442	7.554934329	5.657731139	6.306795794	6.247047313	7.441912002	7.661396176	7.744028754	7.898565833	7.528813026	7.647998641	7.509613527	7.344252133	7.816446571
MCA_RS03685	8.045624016	8.03576749	8.114581949	7.363366251	7.090366327	7.555687856	8.336186719	8.486978035	7.829193096	7.946329944	8.681730965	7.545330004	7.764331778	7.809113286	8.019382548
MCA_RS03715	7.807093819	8.031270042	7.371848579	5.324266079	4.212821523	6.426533374	8.097655131	8.881345182	7.240413735	7.844085494	8.559983128	7.451543327	6.95910907	7.425437852	7.735284448
MCA_RS03720	8.309386656	8.414207654	8.485205264	8.042404967	7.645317397	7.531090038	8.62202162	8.684727121	8.53279837	8.597273731	8.596154177	8.206898732	8.162562842	8.407316776	8.410719577
MCA_RS03725	7.381998438	7.043134152	7.141159421	7.071823131	7.237900841	6.745470559	7.146776312	7.96860184	7.572012232	7.446843692	7.418108888	7.594975238	7.430100586	7.350075368	7.597074271
MCA_RS03730	7.220834849	7.169064903	7.63459402	7.417833411	8.07010429	8.018654372	7.08729579	7.257047963	7.411465249	7.580597608	7.238811353	7.237816093	7.137884649	7.404604217	7.356806233
MCA_RS03745	8.428243655	8.735753089	8.691913362	8.616391864	8.796204441	9.134012452	8.173000758	8.104644587	8.66843032	8.437796951	8.295166528	8.980373915	8.928644797	8.57628197	8.509048229
MCA_RS03750	6.66875135	6.052922923	6.284152765	5.369186134	5.36000731	5.754309218	5.638626073	6.424789178	5.89749637	5.781826046	5.831166519	5.82710718	6.547986658	6.006357786	6.03082338
MCA_RS03755	6.632823486	6.524874945	6.58421628	6.476691239	5.29820447	4.603580184	7.155782414	7.094466525	6.605359605	6.984652183	6.900368697	6.350650985	6.954007771	6.804342332	6.923806482
MCA_RS03760	7.104918712	6.817637065	6.719955249	6.630158717	5.129597642	6.988880888	7.248363494	7.341458442	6.980111627	7.017845752	7.542574195	6.558382409	7.116926212	6.692768991	7.416312887
MCA_RS03765	7.539797907	7.530626915	7.322467256	6.672589473	5.742509838	6.708454176	7.58546625	7.36483966	7.218414596	7.56720616	7.140517175	6.98431656	7.275108152	7.241482064	7.324013088
MCA_RS03770	4.994252714	5.140706354	4.839283937	5.063841065	5.757284546	4.715779837	4.970919711	5.512429093	5.373061983	5.193575021	4.259530858	4.790425115	5.81354506	5.375251214	5.641254993
MCA_RS03775	4.625177553	3.667271008	4.942505606	5.09982397	4.809922581	4.944326645	4.134433101	4.655164474	3.802124441	5.489353539	5.279326351	5.263095636	5.468362718	4.97086987	4.119004245
MCA_RS03780	7.054578408	6.111423368	7.008342462	6.312620187	6.677800738	6.057130379	6.82640887	7.112595571	7.399368563	6.706868932	7.027966299	6.205933326	6.832795435	6.78700668	7.059587778
MCA_RS03785	6.383928132	7.318826249	5.978880586	5.422254388	5.206975906	4.610427317	6.904357135	6.881208141	6.963374553	5.812417059	6.771304144	6.516152059	6.289089836	6.710701693	6.725561533
MCA_RS03790	5.873598178	6.033428764	5.379597148	5.544791756	6.744200956	5.278987491	5.959827433	5.571293107	5.868681148	5.690081554	5.340365187	5.82617322	5.665366781	5.823291133	6.567029181
MCA_RS03795	6.85463401	6.818586461	6.56995742	7.55051543	7.549895352	7.484331545	5.997385798	6.669749392	6.99783132	6.694091235	6.410018212	7.245521306	7.140693661	6.691336168	7.336873924
MCA_RS03800	7.843808123	8.132467537	7.953832814	8.580762466	9.244382998	8.679402699	8.1183041	7.822426484	8.19362718	8.049851423	7.707725163	8.345670368	8.177959135	8.177427817	8.202208338
MCA_RS03805	6.781190256	6.464288124	7.265817269	7.707431621	7.686425711	7.093993241	6.40039263	6.469552379	7.228122226	6.911473164	6.670750669	6.13680744	6.968625659	7.132727327	6.821176779
MCA_RS03810	6.409249035	6.753553861	7.060269844	6.955537444	6.541478797	6.716409933	5.671651964	6.870594357	7.149625469	7.222835615	6.982735507	7.171708357	6.845247585	7.226523457	6.987353918
MCA_RS03815	5.841047108	6.175075861	5.017975502	5.813922191	5.622566961	6.183036901	5.519485234	5.656141307	5.945361236	6.30116412	5.919645339	6.190775086	5.690122018	6.378122516	6.496908025
MCA_RS03820	5.834591608	5.26012774	5.034944751	4.337266096	2.757722694	3.665387315	6.410962827	5.68711885	6.417428512	5.776017309	6.928470549	7.138611657	5.624210921	7.842028065	8.076661756
MCA_RS03825	9.128745155	9.453381666	9.341200405	9.354479911	9.604978907	9.809832781	9.175789564	9.320785396	9.221600585	9.202263615	9.142468298	9.513511258	9.526633244	9.320126049	9.557584594
MCA_RS03830	8.063676548	7.836464237	8.290655106	8.486505905	9.041499379	7.935556251	8.068383963	8.0604996	8.125050589	8.096819324	8.858777901	8.679469879	8.122485223	8.220382303	8.049679424
MCA_RS03835	8.917023311	8.965054146	9.195558509	8.238745711	8.883809608	8.729794363	9.154942501	9.248981502	9.311410712	9.103676448	9.087042399	8.994472323	8.625747925	8.928491438	9.034707497
MCA_RS03840	8.487166636	8.328159069	8.610659474	8.366092294	7.936521964	7.622410923	8.627049383	8.252038846	8.465622038	8.702588064	8.673991084	8.107583522	7.83505972	8.351895065	8.456985071
MCA_RS03845	9.624118085	9.178288934	9.414975496	9.375120665	9.459119581	9.187076903	9.548632768	9.655614658	9.25112334	9.345439488	9.612012938	8.895212814	8.421007285	9.167829076	8.99172634
MCA_RS03850	15.53139574	15.16655499	15.51705281	15.55569968	15.00491165	15.37436609	15.52705014	15.41717928	15.35249929	15.18786399	15.07890358	15.51418643	12.81393485	14.72176935	15.05323045
MCA_RS03855	13.50239392	13.16100784	13.48823979	13.3234569	12.57473219	13.00582483	13.4638326	13.46343835	13.26331752	13.28499856	13.08691665	13.5937323	10.82460188	12.63991779	13.03864642
MCA_RS03860	13.59622282	13.60853125	13.66477643	13.7313108	13.10936055	13.37003291	13.89351618	13.86391112	13.71744452	13.66682894	13.56203267	13.81760179	11.03726989	13.06994394	13.53463311
MCA_RS03865	13.00758996	12.87411126	13.15823639	13.61007286	13.10361348	13.12802281	13.22052022	13.18161364	13.17207098	13.07835775	12.87717631	13.36305865	10.6284306	12.47797635	13.01881769
MCA_RS03870	11.2119768	10.82418834	11.16373257	10.74424651	10.50325691	10.57666386	11.32133486	11.30654289	10.98416505	11.16694319	11.27529315	10.99195985	8.611644192	10.41710506	10.52962077
MCA_RS03875	10.73358442	10.80563412	10.95922258	11.42245565	11.33440468	11.39604021	10.97155354	11.09377797	10.90571983	10.86770761	10.9285868	10.73041445	8.338510829	10.19143648	10.90807337
MCA_RS03880	10.59309215	10.06133159	10.43325227	10.43362906	10.57231143	10.54300448	10.13806637	10.10470328	10.27826928	10.07994498	10.20241003	10.49445015	7.857088776	9.583523925	9.695202233
MCA_RS03885	8.727948678	8.647144712	8.923509415	9.295903917	9.384057186	9.774546727	8.740946212	8.724367884	8.77731696	8.800019503	8.989769616	8.616850225	6.556426077	8.175789316	8.422181175
MCA_RS03890	8.986527895	8.857843614	9.318991184	9.590654945	9.981304222	9.706576794	8.962294653	8.769438195	9.183396644	8.912730937	8.860673235	9.343452146	6.623827996	8.508335622	8.693993131
MCA_RS03895	9.417134047	9.040435735	9.522372511	9.304281258	9.382420073	9.354209669	9.110007274	9.095952232	9.215218952	9.181540628	9.240997886	9.336253873	6.259415852	8.685242042	8.946405006
MCA_RS03900	10.36930849	10.2880847	10.30652299	9.955326493	9.240937726	9.885522281	10.28212987	10.29803307	10.2668659	10.26131032	10.20822725	10.05625351	7.576283618	9.618962312	10.11089603
MCA_RS03905	8.107620581	7.383770537	8.132278804	7.319533886	8.539735751	8.270416932	8.162762248	7.525017314	8.04151661	8.241011347	8.247723721	8.055338202	5.919406034	7.43368779	7.664528707
MCA_RS03910	7.14286062	6.406106647	6.73959633	6.690398896	6.127926047	6.667182998	7.265105978	7.456170461	6.523451504	6.895041888	7.549405867	6.337601957	5.534787468	6.402845262	6.582872874
MCA_RS03915	10.38030784	10.51411894	10.60408041	10.83366132	10.45139087	10.74512888	10.68031262	11.0593375	10.51075146	10.27763248	10.68044465	9.990663329	10.18188967	10.36370787	10.68320462
MCA_RS03920	5.304588387	4.610990212	5.911918939	5.36426353	4.844926137	5.296076122	6.063961217	5.976945843	4.959366972	5.440003208	6.391783421	5.836413681	4.410839794	5.828514608	5.675590915
MCA_RS03925	7.436538666	6.522546312	7.575153848	6.065128239	7.100540641	7.19595327	7.4861407	7.602748899	7.33452884	7.20421162	8.118879549	7.264606198	7.041377537	7.347166689	7.166650031
MCA_RS03930	7.560374253	7.920667552	7.530060642	6.427984201	6.447812834	6.150521522	8.176766242	8.19957554	7.983606128	8.08335925	8.387323826	6.625414626	7.903474364	7.91701008	8.196498524
MCA_RS03935	6.75103762	6.599684321	6.666512173	5.891245019	3.31210708	5.751214639	6.755309458	7.296173823	6.696916151	7.219272699	7.222690564	6.699194891	7.259169317	6.927021661	6.873165447
MCA_RS03940	6.432709166	6.873523051	6.674447696	5.673735646	5.123908515	4.670631673	6.968630877	7.022781559	6.471977325	7.024802062	6.964168004	6.348701139	6.562304433	6.491791504	6.420593861
MCA_RS03945	6.087182302	5.566263992	5.865243122	5.344403412	4.766765485	5.503403872	6.393556378	6.141376257	5.286001786	6.227880045	6.034917955	4.709675293	5.736909202	5.729237664	5.642375454
MCA_RS03950	6.587897681	6.690645643	6.147999695	5.039343995	5.594045291	4.965843669	6.941286036	6.909826953	6.339274444	5.90581018	6.332379691	6.439442541	6.505032759	6.196122176	6.109902214
MCA_RS03955	6.653754179	5.986891104	6.764462496	6.836178681	5.883859784	6.793643825	7.148130817	6.694032209	7.148920743	6.81704435	6.372252697	6.959829214	7.007923677	6.754719032	6.666757948
MCA_RS03960	7.114128033	4.772565715	6.627457794	7.143967328	6.280188199	5.630098824	6.516113057	6.001800044	6.540746724	6.426346653	6.754684716	7.02639738	5.972084828	6.881005468	6.724503874
MCA_RS03965	6.082952145	5.653980588	6.195213493	5.880941872	6.164410108	6.013887063	6.634877511	5.691949805	6.649374792	5.834010471	6.625541464	6.49925921	5.91021667	6.645605981	5.451024359
MCA_RS03970	8.578854442	8.692646991	8.849812003	8.528365302	8.325650552	8.578476769	8.749151564	8.322267105	8.846645499	8.654853582	8.598314044	8.397676791	8.64862314	8.811294999	8.654138621
MCA_RS03975	9.330705409	9.454298236	9.604838691	9.709925108	9.634788298	9.722267697	9.426507696	9.112111708	9.694058547	9.664042849	9.268884011	9.835769918	9.775089473	9.668483554	9.667883828
MCA_RS03980	10.40008602	10.14602515	10.53960308	10.88074235	10.83945032	10.94735817	10.04424796	9.916648587	10.21474178	10.25484252	10.2340818	10.5114717	10.39404313	10.43030686	10.1421736
MCA_RS03985	8.715608201	8.752740593	8.637080731	7.379313544	8.258435703	7.302852135	8.472720691	8.55064093	8.374664891	8.355471852	8.31479409	8.326314306	8.367096883	8.032751818	8.264660425
MCA_RS03990	9.510255261	9.461305993	9.756946961	9.917391791	9.703270322	9.772735721	9.735112432	9.677802684	9.449520029	9.560773164	9.662484471	9.432137399	9.346504435	9.417450616	9.541759428
MCA_RS03995	7.011031276	7.556465975	7.464367907	6.052942622	5.668233412	6.268850552	7.721792911	7.398723586	7.018425842	6.958391379	7.347689403	7.103967404	6.953368838	7.128921828	6.929784018
MCA_RS04000	8.90415066	8.783941367	8.729984753	8.852648582	9.368353905	9.138016274	8.597443116	8.820330817	8.497111451	8.64426417	8.722427576	8.868811121	8.319051193	8.523311173	8.439688073
MCA_RS04005	9.048040144	9.076798373	9.116748537	8.507308345	8.278738997	8.786442876	9.043752421	9.427464734	8.81434338	8.939178681	9.243760047	8.736131936	8.425851662	8.77306496	9.007138738
MCA_RS04010	7.346392059	6.899777773	7.559677627	7.396292674	7.718866735	7.731640814	7.901729051	7.99131462	7.525261394	7.570006314	7.635836238	7.255962532	7.207591581	7.176808239	7.263038904
MCA_RS04015	9.645891638	9.822420047	9.884309303	9.609238283	9.237648848	9.670891479	10.00641239	9.879016401	9.775072943	9.872739843	9.870128872	9.526578383	9.255619494	9.633994251	9.759866215
MCA_RS04020	8.966411355	9.132831713	8.643052535	7.953428195	8.119541674	8.182977767	8.567891411	8.870022108	8.614447436	8.457286541	8.94634306	8.040114279	8.039128029	8.045480786	8.257731471
MCA_RS04025	10.93432698	10.81690216	10.81043015	9.931396465	10.14236205	10.23414974	10.70291578	10.84813307	10.61973361	10.38090552	10.72107273	10.24912131	10.09462061	10.30617681	10.29506707
